t,y
7.5183,0.0
7.5202,0.0
7.5221,0.0
7.524,0.0
7.5259,0.0
7.5278,0.0
7.5297,0.0
7.5316,0.0
7.5335,0.0
7.5354,0.0
7.5373,0.0
7.5392,0.0
7.5411,0.0
7.543,0.0
7.5449,0.0
7.5468,0.0
7.5487,0.0
7.5506,0.0
7.5525,0.0
7.5544,0.0
7.5563,0.0
7.5582,0.0
7.5601,0.0
7.562,0.0
7.5639,0.0
7.5658,0.0
7.5677,0.0
7.5696,0.0
7.5715,0.0
7.5734,0.0
7.5753,0.0
7.5772,0.0
7.5791,0.0
7.581,0.0
7.5829,0.0
7.5848,0.0
7.5867,0.0
7.5886,0.0
7.5905,0.0
7.5924,0.0
7.5943,0.0
7.5962,0.0
7.5981,0.0
7.6,0.0
7.6019,0.0
7.6038,0.0
7.6057,0.0
7.6076,0.0
7.6095,0.0
7.6114,0.0
7.6133,0.0
7.6152,0.0
7.6171,0.0
7.619,0.0
7.6209,0.0
7.6228,0.0
7.6247,0.0
7.6266,0.0
7.6285,0.0
7.6304,0.0
7.6323,0.0
7.6342,0.0
7.6361,0.0
7.638,0.0
7.6399,0.0
7.6418,0.0
7.6437,0.0
7.6456,0.0
7.6475,0.0
7.6494,0.0
7.6513,0.0
7.6532,0.0
7.6551,0.0
7.657,0.0
7.6589,0.0
7.6608,0.0
7.6627,0.0
7.6646,0.0
7.6665,0.0
7.6684,0.0
7.6703,0.0
7.6722,0.0
7.6741,0.0
7.676,0.0
7.6779,0.0
7.6798,0.0
7.6817,0.0
7.6836,0.0
7.6855,0.0
7.6874,0.0
7.6893,0.0
7.6912,0.0
7.6931,0.0
7.695,1.83e-322
7.6969,1.6429e-319
7.6988,1.3628555e-316
7.7007,1.0964478368e-313
7.7026,8.553959595922e-311
7.7045,6.471241666627319e-308
7.7064,4.747328094061488e-305
7.7083,3.377163451894383e-302
7.7102,2.3296791795115165e-299
7.7121,1.5584086878558207e-296
7.714,1.0108990943367645e-293
7.7159,6.358804293386953e-291
7.7178,3.878683249682424e-288
7.7197,2.2942163740434933e-285
7.7216,1.31590834163662e-282
7.7235,7.31910722124287e-280
7.7254,3.9475876659769966e-277
7.7273,2.0646510523320303e-274
7.7292,1.0471351663182801e-271
7.7311,5.149914661420933e-269
7.733,2.45605746874447e-266
7.7349,1.1358427783943072e-263
7.7368,5.093767548898072e-261
7.7387,2.2151402474797863e-258
7.7406,9.341240168462524e-256
7.7425,3.819874133018618e-253
7.7444,1.514728413869633e-250
7.7463,5.824540855845473e-248
7.7482,2.171849985423961e-245
7.7501,7.853064366415568e-243
7.752,2.753529251440457e-240
7.7539,9.362275921807926e-238
7.7558,3.086841872737283e-235
7.7577,9.869349612840926e-233
7.7596,3.059876436513586e-230
7.7615,9.199420046197323e-228
7.7634,2.6819965432545212e-225
7.7653,7.582233991372544e-223
7.7672,2.0786307918368537e-220
7.7691,5.525845455037053e-218
7.771,1.424496272660486e-215
7.7729,3.560943675633675e-213
7.7748,8.631973454030842e-211
7.7767,2.029066554307059e-208
7.7786,4.6251273267847574e-206
7.7805,1.0223328086652929e-203
7.7824,2.191301359647271e-201
7.7843,4.554630211439471e-199
7.7862,9.180056231294295e-197
7.7881,1.7942326891610322e-194
7.79,3.4005831047388717e-192
7.7919,6.249844690877433e-190
7.7938,1.1138488536398545e-187
7.7957,1.924972385385606e-185
7.7976,3.225996930163826e-183
7.7995,5.242574374464035e-181
7.8014,8.261643590385424e-179
7.8033,1.2624945589537144e-176
7.8052,1.8708276469286144e-174
7.8071,2.6883093834622e-172
7.809,3.745984026626267e-170
7.8109,5.06166966621694e-168
7.8128,6.632280432201753e-166
7.8147,8.427003377246968e-164
7.8166,1.038304316041046e-161
7.8185,1.240558803923863e-159
7.8204,1.4373126753468506e-157
7.8223,1.6148283319954173e-155
7.8242,1.7593112098049567e-153
7.8261,1.8586609895969224e-151
7.828,1.9041401143249757e-149
7.8299,1.8916414657016225e-147
7.8318,1.8223003263514532e-145
7.8337,1.7023242469311518e-143
7.8356,1.542076154601101e-141
7.8375,1.354598413989109e-139
7.8394,1.153869007325235e-137
7.8413,9.531113880371816e-136
7.8432,7.634349066372475e-134
7.8451,5.929820847807942e-132
7.847,4.466345715485343e-130
7.8489,3.2621528381533636e-128
7.8508,2.3104548043868917e-126
7.8527,1.5868353069236593e-124
7.8546,1.0568356061968194e-122
7.8565,6.825338945097878e-121
7.8584,4.27446941747876e-119
7.8603,2.595860856448658e-117
7.8622,1.528698395224854e-115
7.8641,8.729782312776489e-114
7.866,4.834217912746507e-112
7.8679,2.595913618825335e-110
7.8698,1.351747126315561e-108
7.8717,6.825616405858773e-107
7.8736,3.342177451141472e-105
7.8755,1.5869320689329685e-103
7.8774,7.306819392660039e-102
7.8793,3.2624180668232623e-100
7.8812,1.41251171618053e-98
7.8831,5.930423507525293e-97
7.885,2.4144630469037436e-95
7.8869,9.532276291906422e-94
7.8888,3.6493362845619844e-92
7.8907,1.354791156725023e-90
7.8926,4.8772164016223086e-89
7.8945,1.7026010724374308e-87
7.8964,5.763615280980519e-86
7.8983,1.891987532217063e-84
7.9002,6.022582539836533e-83
7.9021,1.8590388077695977e-81
7.904,5.5646179901609985e-80
7.9059,1.6151894142280395e-78
7.9078,4.546244287015957e-77
7.9097,1.240861418671223e-75
7.9116,3.2842408548364304e-74
7.9135,8.42923033727526e-73
7.9154,2.097886790178061e-71
7.9173,5.0631101956964915e-70
7.9192,1.184933329891414e-68
7.9211,2.6891291217808855e-67
7.923,5.917940587675536e-66
7.9249,1.2629051964861131e-64
7.9268,2.613437414251158e-63
7.9287,5.244386161214746e-62
7.9306,1.0205127281363155e-60
7.9325,1.9256767783028687e-59
7.9344,3.523624048600259e-58
7.9363,6.25225873504571e-57
7.9382,1.0757850956806834e-55
7.9401,1.7949622064018653e-54
7.942,2.904198514683281e-53
7.9439,4.556574692112805e-52
7.9458,6.932532159966249e-51
7.9477,1.0227900553937485e-49
7.9496,1.4632627097101176e-48
7.9515,2.0300153313549867e-47
7.9534,2.7309738096476318e-46
7.9553,3.56268115958467e-45
7.9572,4.506896487952119e-44
7.9591,5.5286540403014084e-43
7.961,6.576615473724805e-42
7.9629,7.586241955396638e-41
7.9648,8.485787157602776e-40
7.9667,9.204469936117171e-39
7.9686,9.681588888381345e-38
7.9705,9.874967961372557e-37
7.9724,9.767107279055775e-36
7.9743,9.367796009286853e-35
7.9762,8.712646562437696e-34
7.9781,7.857854320516955e-33
7.98,6.87225164278316e-32
7.9819,5.828211977225042e-31
7.9838,4.7930595950404264e-30
7.9857,3.8223594328982025e-29
7.9876,2.9559114656255047e-28
7.9895,2.2166265230849593e-27
7.9914,1.6118878934872219e-26
7.9933,1.1366279882355912e-25
7.9952,7.772183807552802e-25
7.9971,5.153579552626877e-24
7.999,3.313722299998748e-23
8.0009,2.066162338080518e-22
8.0028,1.2492632836613238e-21
8.0047,7.324613544097777e-21
8.0066,4.164440484967997e-20
8.0085,2.295989029061532e-19
8.0104,1.2275075210070065e-18
8.0123,6.363846849400808e-18
8.0142,3.199311166002581e-17
8.0161,1.559676212557309e-16
8.018,7.373159346969813e-16
8.0199,3.3799789512429308e-15
8.0218,1.5025037897937337e-14
8.0237,6.476768302062585e-14
8.0256,2.7073371984295265e-13
8.0275,1.0974065409255143e-12
8.0294,4.313541124806705e-12
8.0313,1.6441504131173454e-11
8.0332,6.077015631817082e-11
8.0351,2.1781127916328534e-10
8.037,7.570273711274943e-10
8.0389,2.551432030309506e-9
8.0408,8.338686163689761e-9
8.0427,2.6427279575224894e-8
8.0446,8.121728994335987e-8
8.0465,2.4203921354473014e-7
8.0484,6.994620830110128e-7
8.0503,1.960125258922714e-6
8.0522,5.326533687219057e-6
8.0541,1.4036109104555159e-5
8.056,3.586658248375831e-5
8.0579,8.887394608901257e-5
8.0598,0.0002135502748073378
8.0617,0.0004975846909936746
8.0636,0.0011242815664861835
8.0655,0.002463340088534924
8.0674,0.005233772774300034
8.0693,0.010783172612870037
8.0712,0.0215436584589779
8.0731,0.041738184841679384
8.075,0.07841314360829968
8.0769,0.14285168811255475
8.0788,0.25236149594015783
8.0807,0.4323167016287861
8.0826,0.718161532915249
8.0845,1.1568670962377505
8.0864,1.8071158843959247
8.0883,2.737346293601149
8.0902,4.020820500996819
8.0921,5.727180009454075
8.094,7.9105774324854705
8.0959,10.595385020698306
8.0978,13.761523131485301
8.0997,17.332350804077283
8.1016,21.168478361822913
8.1035,25.07050119240687
8.1054,28.792382009730698
8.1073,32.065157683162916
8.1092,34.62823599509586
8.1111,36.26340345538125
8.113,36.82544126782455
8.1149,36.26340345538021
8.1168,34.62823599509586
8.1187,32.06515768316015
8.1206,28.792382009730698
8.1225,25.070501192403267
8.1244,21.168478361822913
8.1263,17.332350804073794
8.1282,13.761523131485301
8.1301,10.595385020695561
8.132,7.9105774324854705
8.1339,5.727180009452262
8.1358,4.020820500996819
8.1377,2.737346293600125
8.1396,1.8071158843959247
8.1415,1.1568670962372516
8.1434,0.718161532915249
8.1453,0.4323167016285749
8.1472,0.25236149594015783
8.1491,0.1428516881124766
8.151,0.07841314360829968
8.1529,0.04173818484165413
8.1548,0.0215436584589779
8.1567,0.010783172612862912
8.1586,0.005233772774300034
8.1605,0.0024633400885331475
8.1624,0.0011242815664861848
8.1643,0.0004975846909932947
8.1662,0.00021355027480736977
8.1681,8.887394608909448e-5
8.17,3.5866582484495626e-5
8.1719,1.4036109107922622e-5
8.1738,5.326533702244095e-6
8.1757,1.960125323688538e-6
8.1776,6.994623537440494e-7
8.1795,2.4204031095102686e-7
8.1814,8.122160348440014e-8
8.1833,2.6443721079356047e-8
8.1852,8.399456319998735e-9
8.1871,2.7692433094725354e-9
8.189,1.5140547422532404e-9
8.1909,2.769243309469936e-9
8.1928,8.399456319998735e-9
8.1947,2.6443721079327903e-8
8.1966,8.122160348440014e-8
8.1985,2.4204031095102686e-7
8.2004,6.994623537440494e-7
8.2023,1.960125323688538e-6
8.2042,5.326533702244095e-6
8.2061,1.4036109107922622e-5
8.208,3.5866582484495626e-5
8.2099,8.887394608909448e-5
8.2118,0.00021355027480736977
8.2137,0.0004975846909932947
8.2156,0.0011242815664861848
8.2175,0.0024633400885331475
8.2194,0.005233772774300034
8.2213,0.010783172612862912
8.2232,0.0215436584589779
8.2251,0.04173818484165413
8.227,0.07841314360829968
8.2289,0.1428516881124766
8.2308,0.25236149594015783
8.2327,0.4323167016285749
8.2346,0.718161532915249
8.2365,1.1568670962372516
8.2384,1.8071158843959247
8.2403,2.737346293600125
8.2422,4.020820500996819
8.2441,5.727180009452262
8.246,7.910577432485471
8.2479,10.595385020695565
8.2498,13.761523131485314
8.2517,17.332350804073847
8.2536,21.168478361823123
8.2555,25.070501192404087
8.2574,28.79238200973381
8.2593,32.06515768317163
8.2612,34.62823599513697
8.2631,36.2634034555233
8.265,36.82544126830838
8.2669,36.26340345697047
8.2688,34.62823600016697
8.2707,32.06515769888279
8.2726,28.792382057069986
8.2745,25.070501330897766
8.2764,21.168478755416096
8.2783,17.332351890754975
8.2802,13.761526046097483
8.2821,10.595392614996422
8.284,7.910596655493535
8.2859,5.727227279050645
8.2878,4.0209334205846785
8.2897,2.7376083432088842
8.2916,1.807706662763554
8.2935,1.1581609717573835
8.2954,0.7209144127118187
8.2973,0.43800665676323414
8.2992,0.26378652402767333
8.3011,0.1651377099553194
8.303,0.12064446478514321
8.3049,0.1194816019584172
8.3068,0.16057714827838937
8.3087,0.25233040359964753
8.3106,0.4129063919079486
8.3125,0.6708809217536831
8.3144,1.0657845007282494
8.3163,1.6479050521436913
8.3182,2.4765968949269603
8.3201,3.6163647945341326
8.322,5.130209753150746
8.3239,7.0701774660406755
8.3258,9.465725483281807
8.3277,12.311324516137391
8.3296,15.555451442608328
8.3315,19.093578737892624
8.3334,22.76768659152277
8.3353,26.37407982666601
8.3372,29.679909335175864
8.3391,32.44700866401597
8.341,34.45986729129814
8.3429,35.55325579209092
8.3448,35.63460878509503
8.3467,34.696962286606336
8.3486,32.81993781224812
8.3505,30.158580373921865
8.3524,26.922220459479206
8.3543,23.347355649223093
8.3562,19.66941133669461
8.3581,16.097997931318293
8.36,12.799093534412714
8.3619,9.885835952992133
8.3638,7.417788169765146
8.3657,5.407073779046046
8.3676,3.8289262823373167
8.3695,2.6340168903984136
8.3714,1.7603010456864898
8.3733,1.1428314394822983
8.3752,0.7207825315313596
8.3771,0.4416245085627389
8.379,0.2628626746157804
8.3809,0.15199577595479563
8.3828,0.08538094477277211
8.3847,0.04659263094088137
8.3866,0.024700193393622064
8.3885,0.012720679594839085
8.3904,0.006364248297444149
8.3923,0.0030932196272166358
8.3942,0.0014604989206586695
8.3961,0.0006699132450973444
8.398,0.00029851264292496947
8.3999,0.00012922118984237788
8.4018,5.4341495055315854e-5
8.4037,2.2200168494328964e-5
8.4056,8.81064696210661e-6
8.4075,3.396926652902936e-6
8.4094,1.2723054295534077e-6
8.4113,4.629386410403361e-7
8.4132,1.6363730762882448e-7
8.4151,5.619116795503211e-8
8.417,1.8744792359130177e-8
8.4189,6.074633065822625e-9
8.4208,1.912433341306682e-9
8.4227,5.848970141263164e-10
8.4246,1.7377981999558034e-10
8.4265,5.015868275593288e-11
8.4284,1.4064352521204095e-11
8.4303,3.8310710383584975e-12
8.4322,1.013788843627244e-12
8.4341,2.6061634590114494e-13
8.436,6.508525876044141e-14
8.4379,1.5790302912616228e-14
8.4398,3.72156087983308e-15
8.4417,8.520922893480214e-16
8.4436,1.8952870003517487e-16
8.4455,4.0953419804284305e-17
8.4474,8.59670855688855e-18
8.4493,1.753077335505454e-18
8.4512,3.472936058278985e-19
8.4531,6.683736820468836e-20
8.455,1.2495934354425148e-20
8.4569,2.2695772543201543e-21
8.4588,4.00449768161576e-22
8.4607,6.864010888859052e-23
8.4626,1.1429697119561744e-23
8.4645,1.848920855174771e-24
8.4664,2.9055527292429755e-25
8.4683,4.43573959447142e-26
8.4702,6.578549767551588e-27
8.4721,9.478096532784717e-28
8.474,1.326596758089364e-28
8.4759,1.8037800391518206e-29
8.4778,2.382621534314285e-30
8.4797,3.057407943691499e-31
8.4816,3.811347588937578e-32
8.4835,4.61562552583352e-33
8.4854,5.430119865017472e-34
8.4873,6.206047670643367e-35
8.4892,6.890450847355724e-36
8.4911,7.432022432767415e-37
8.493,7.787413319714786e-38
8.4949,7.926952948686795e-39
8.4968,7.838738490706796e-40
8.4987,7.530311000087726e-41
8.5006,7.027591202776083e-42
8.5025,6.3712831926948365e-43
8.5044,5.61143799956082e-44
8.5063,4.80118310729032e-45
8.5082,3.990701194025113e-46
8.5101,3.2223817816077267e-47
8.512,2.5277354373172952e-48
8.5139,1.9262519063084438e-49
8.5158,1.4260061121490305e-50
8.5177,1.025549278543288e-51
8.5196,7.165038376482421e-53
8.5215,4.863034484712815e-54
8.5234,3.2064392686769755e-55
8.5253,2.053834897969099e-56
8.5272,1.2780118486688368e-57
8.5291,7.72557961667364e-59
8.531,4.536846711480396e-60
8.5329,2.588236634642584e-61
8.5348,1.4344344115726672e-62
8.5367,7.722968285997016e-64
8.5386,4.039379420965335e-65
8.5405,2.0524466951616672e-66
8.5424,1.0131085156574714e-67
8.5443,4.858104874309417e-69
8.5462,2.2631047020026095e-70
8.5481,1.0241633937731366e-71
8.55,4.5025722663035e-73
8.5519,1.922998634937541e-74
8.5538,7.978552385946014e-76
8.5557,3.215852099153071e-77
8.5576,1.2592004601299726e-78
8.5595,4.7898346521976245e-80
8.5614,1.7699989569074843e-81
8.5633,6.354075051903511e-83
8.5652,2.2159426226829533e-84
8.5671,7.507433998550333e-86
8.569,2.470878415118271e-87
8.5709,7.900199696202406e-89
8.5728,2.4538702982587434e-90
8.5747,7.40443593059028e-92
8.5766,2.170497031603182e-93
8.5785,6.180921868763618e-95
8.5804,1.7099135444112779e-96
8.5823,4.5953848906313273e-98
8.5842,1.1997657849035144e-99
8.5861,3.042971564215524e-101
8.588,7.497667149276216e-103
8.5899,1.7946561846853627e-104
8.5918,4.173142399821212e-106
8.5937,9.426967064379457e-108
8.5956,2.068748118499191e-109
8.5975,4.4103198144089835e-111
8.5994,9.133966023832358e-113
8.6013,1.83770391734194e-114
8.6032,3.591852809130386e-116
8.6051,6.820062625602003e-118
8.607,1.2580127271306265e-119
8.6089,2.2542835817233956e-121
8.6108,3.924270197456254e-123
8.6127,6.636454135258374e-125
8.6146,1.0902852416853124e-126
8.6165,1.74008719252896e-128
8.6184,2.6979178937886594e-130
8.6203,4.063621857107309e-132
8.6222,5.945997025581739e-134
8.6241,8.452066951904125e-136
8.626,1.167153590950322e-137
8.6279,1.5657410341112028e-139
8.6298,2.040509858629448e-141
8.6317,2.58335626119869e-143
8.6336,3.1772892115431283e-145
8.6355,3.796260751804e-147
8.6374,4.406382185127976e-149
8.6393,4.9686125445101025e-151
8.6412,5.442706823403203e-153
8.6431,5.791907162074423e-155
8.645,5.987631764700989e-157
8.6469,6.01333524213127e-159
8.6488,5.866817651648256e-161
8.6507,5.560535331652506e-163
8.6526,5.119852627448134e-165
8.6545,4.579574798325203e-167
8.6564,3.9794192301218565e-169
8.6583,3.3592403078777556e-171
8.6602,2.7547950395243708e-173
8.6621,2.1946453680114436e-175
8.664,1.6985027493170776e-177
8.6659,1.2770120537305269e-179
8.6678,9.327184766241246e-182
8.6697,6.618095111923448e-184
8.6716,4.5618633264405936e-186
8.6735,3.054769008853992e-188
8.6754,1.9871988320255276e-190
8.6773,1.2558307459430742e-192
8.6792,7.709882168753722e-195
8.6811,4.598235509421738e-197
8.683,2.66416747557993e-199
8.6849,1.4995421381394837e-201
8.6868,8.199411210439393e-204
8.6887,4.355454703389282e-206
8.6906,2.247559390353401e-208
8.6925,1.1267191935884656e-210
8.6944,5.487152742785898e-213
8.6963,2.596003344038406e-215
8.6982,1.1931369253947509e-217
8.7001,5.327238817950158e-220
8.702,2.3106857570259344e-222
8.7039,9.736580284921289e-225
8.7058,3.9856471887289357e-227
8.7077,1.584959232342067e-229
8.7096,6.12299889084278e-232
8.7115,2.2979316485116578e-234
8.7134,8.377932814841792e-237
8.7153,2.9673138320008517e-239
8.7172,1.0209792829011405e-241
8.7191,3.412692982406733e-244
8.721,1.1081647975686415e-246
8.7229,3.495733542215832e-249
8.7248,1.0712704717468664e-251
8.7267,3.1892369554298846e-254
8.7286,9.223617452726367e-257
8.7305,2.5914487113607116e-259
8.7324,7.073116224621212e-262
8.7343,1.8754513890212285e-264
8.7362,4.830895802826051e-267
8.7381,1.208861008481576e-269
8.74,2.9386773804379367e-272
8.7419,6.939917241070293e-275
8.7438,1.5921482866824781e-277
8.7457,3.548457247620065e-280
8.7476,7.6828522524836e-283
8.7495,1.6159660287746905e-285
8.7514,3.301937229082894e-288
8.7533,6.554389409616969e-291
8.7552,1.2639285045399132e-293
8.7571,2.3677705658331133e-296
8.759,4.3090701827726987e-299
8.7609,7.618234885431875e-302
8.7628,1.308434511930409e-304
8.7647,2.1831142468559963e-307
8.7666,3.5385698908935e-310
8.7685,5.57193360564e-313
8.7704,8.5233619e-316
8.7723,1.26664e-318
8.7742,1.764e-321
8.7761,0.0
8.778,0.0
8.7799,0.0
8.7818,0.0
8.7837,0.0
8.7856,0.0
8.7875,0.0
8.7894,0.0
8.7913,0.0
8.7932,0.0
8.7951,0.0
8.797,0.0
8.7989,0.0
8.8008,0.0
8.8027,0.0
8.8046,0.0
8.8065,0.0
8.8084,0.0
8.8103,0.0
8.8122,0.0
8.8141,0.0
8.816,0.0
8.8179,0.0
8.8198,0.0
8.8217,0.0
8.8236,0.0
8.8255,0.0
8.8274,0.0
8.8293,0.0
8.8312,0.0
8.8331,0.0
8.835,0.0
8.8369,0.0
8.8388,0.0
8.8407,0.0
8.8426,0.0
8.8445,0.0
8.8464,0.0
8.8483,0.0
8.8502,0.0
8.8521,0.0
8.854,0.0
8.8559,0.0
8.8578,0.0
8.8597,0.0
8.8616,0.0
8.8635,0.0
8.8654,0.0
8.8673,0.0
8.8692,0.0
8.8711,0.0
8.873,0.0
8.8749,0.0
8.8768,0.0
8.8787,0.0
8.8806,0.0
8.8825,0.0
8.8844,0.0
8.8863,0.0
8.8882,0.0
8.8901,0.0
8.892,0.0
8.8939,0.0
8.8958,0.0
8.8977,0.0
8.8996,0.0
8.9015,0.0
8.9034,0.0
8.9053,0.0
8.9072,0.0
8.9091,0.0
8.911,0.0
8.9129,0.0
8.9148,0.0
8.9167,0.0
8.9186,0.0
8.9205,0.0
8.9224,0.0
8.9243,0.0
8.9262,0.0
8.9281,0.0
8.93,0.0
8.9319,0.0
8.9338,0.0
8.9357,0.0
8.9376,0.0
8.9395,0.0
8.9414,0.0
8.9433,0.0
8.9452,0.0
8.9471,0.0
8.949,0.0
8.9509,0.0
8.9528,0.0
8.9547,0.0
8.9566,0.0
8.9585,0.0
8.9604,0.0
8.9623,0.0
8.9642,0.0
8.9661,0.0
8.968,0.0
8.9699,0.0
8.9718,0.0
8.9737,0.0
8.9756,0.0
8.9775,0.0
8.9794,0.0
8.9813,0.0
8.9832,0.0
8.9851,0.0
8.987,0.0
8.9889,0.0
8.9908,0.0
8.9927,0.0
8.9946,0.0
8.9965,0.0
8.9984,0.0
9.0003,0.0
9.0022,0.0
9.0041,0.0
9.006,0.0
9.0079,0.0
9.0098,0.0
9.0117,0.0
9.0136,0.0
9.0155,0.0
9.0174,0.0
9.0193,0.0
9.0212,0.0
9.0231,0.0
9.025,0.0
9.0269,0.0
9.0288,0.0
9.0307,0.0
9.0326,0.0
9.0345,0.0
9.0364,0.0
9.0383,0.0
9.0402,0.0
9.0421,0.0
9.044,0.0
9.0459,0.0
9.0478,0.0
9.0497,0.0
9.0516,0.0
9.0535,0.0
9.0554,0.0
9.0573,0.0
9.0592,0.0
9.0611,0.0
9.063,0.0
9.0649,0.0
9.0668,0.0
9.0687,0.0
9.0706,0.0
9.0725,0.0
9.0744,0.0
9.0763,0.0
9.0782,0.0
9.0801,0.0
9.082,0.0
9.0839,0.0
9.0858,0.0
9.0877,0.0
9.0896,0.0
9.0915,0.0
9.0934,0.0
9.0953,0.0
9.0972,0.0
9.0991,0.0
9.101,0.0
9.1029,0.0
9.1048,0.0
9.1067,0.0
9.1086,0.0
9.1105,0.0
9.1124,0.0
9.1143,0.0
9.1162,0.0
9.1181,0.0
9.12,0.0
9.1219,0.0
9.1238,0.0
9.1257,0.0
9.1276,0.0
9.1295,0.0
9.1314,0.0
9.1333,0.0
9.1352,0.0
9.1371,0.0
9.139,0.0
9.1409,0.0
9.1428,0.0
9.1447,0.0
9.1466,0.0
9.1485,0.0
9.1504,0.0
9.1523,0.0
9.1542,0.0
9.1561,0.0
9.158,0.0
9.1599,0.0
9.1618,0.0
9.1637,0.0
9.1656,0.0
9.1675,0.0
9.1694,0.0
9.1713,0.0
9.1732,0.0
9.1751,0.0
9.177,0.0
9.1789,0.0
9.1808,0.0
9.1827,0.0
9.1846,0.0
9.1865,0.0
9.1884,0.0
9.1903,0.0
9.1922,0.0
9.1941,0.0
9.196,0.0
9.1979,0.0
9.1998,0.0
9.2017,0.0
9.2036,0.0
9.2055,0.0
9.2074,0.0
9.2093,0.0
9.2112,0.0
9.2131,0.0
9.215,0.0
9.2169,0.0
9.2188,0.0
9.2207,0.0
9.2226,0.0
9.2245,0.0
9.2264,0.0
9.2283,0.0
9.2302,0.0
9.2321,0.0
9.234,0.0
9.2359,0.0
9.2378,0.0
9.2397,0.0
9.2416,0.0
9.2435,0.0
9.2454,0.0
9.2473,0.0
9.2492,0.0
9.2511,0.0
9.253,0.0
9.2549,0.0
9.2568,0.0
9.2587,0.0
9.2606,0.0
9.2625,0.0
9.2644,0.0
9.2663,0.0
9.2682,0.0
9.2701,0.0
9.272,0.0
9.2739,0.0
9.2758,0.0
9.2777,0.0
9.2796,0.0
9.2815,0.0
9.2834,0.0
9.2853,0.0
9.2872,0.0
9.2891,0.0
9.291,0.0
9.2929,0.0
9.2948,0.0
9.2967,0.0
9.2986,0.0
9.3005,0.0
9.3024,0.0
9.3043,0.0
9.3062,0.0
9.3081,0.0
9.31,0.0
9.3119,0.0
9.3138,0.0
9.3157,0.0
9.3176,0.0
9.3195,0.0
9.3214,0.0
9.3233,0.0
9.3252,0.0
9.3271,0.0
9.329,0.0
9.3309,0.0
9.3328,0.0
9.3347,0.0
9.3366,0.0
9.3385,0.0
9.3404,0.0
9.3423,0.0
9.3442,0.0
9.3461,0.0
9.348,0.0
9.3499,0.0
9.3518,0.0
9.3537,0.0
9.3556,0.0
9.3575,0.0
9.3594,0.0
9.3613,0.0
9.3632,0.0
9.3651,0.0
9.367,0.0
9.3689,0.0
9.3708,0.0
9.3727,0.0
9.3746,0.0
9.3765,0.0
9.3784,0.0
9.3803,0.0
9.3822,0.0
9.3841,0.0
9.386,0.0
9.3879,0.0
9.3898,0.0
9.3917,0.0
9.3936,0.0
9.3955,0.0
9.3974,0.0
9.3993,0.0
9.4012,0.0
9.4031,0.0
9.405,0.0
9.4069,0.0
9.4088,0.0
9.4107,0.0
9.4126,0.0
9.4145,0.0
9.4164,0.0
9.4183,0.0
9.4202,0.0
9.4221,0.0
9.424,0.0
9.4259,0.0
9.4278,0.0
9.4297,0.0
9.4316,0.0
9.4335,0.0
9.4354,0.0
9.4373,0.0
9.4392,0.0
9.4411,0.0
9.443,2.86e-321
9.4449,3.301806e-318
9.4468,3.736043264e-315
9.4487,4.086743278076e-312
9.4506,4.32175324406336e-309
9.4525,4.418345946531556e-306
9.4544,4.366933800602844e-303
9.4563,4.1726373426882934e-300
9.4582,3.854444646959539e-297
9.4601,3.4421526548335255e-294
9.462,2.9717726477994077e-291
9.4639,2.4803797453099788e-288
9.4658,2.001418510608926e-285
9.4677,1.561258402873372e-282
9.4696,1.1774129447804748e-279
9.4715,8.584202706380823e-277
9.4734,6.050458179219751e-274
9.4753,4.1228136304522623e-271
9.4772,2.715915688037472e-268
9.4791,1.729641133959909e-265
9.481,1.0649099063918421e-262
9.4829,6.338505477368851e-260
9.4848,3.64735481502421e-257
9.4867,2.0290198602587164e-254
9.4886,1.091218507397035e-251
9.4905,5.673542194458893e-249
9.4924,2.8517667153237104e-246
9.4943,1.3857690046474854e-243
9.4962,6.510057605829773e-241
9.4981,2.9566230650894865e-238
9.5,1.2981480651798254e-235
9.5019,5.510228909452803e-233
9.5038,2.261164676228503e-230
9.5057,8.970401555349595e-228
9.5076,3.4403982441460617e-225
9.5095,1.2756240276503372e-222
9.5114,4.572500961426715e-220
9.5133,1.584535817768409e-217
9.5152,5.308446645462365e-215
9.5171,1.7192933897954131e-212
9.519,5.383313488426873e-210
9.5209,1.6295454924689942e-207
9.5228,4.768704904321444e-205
9.5247,1.3491230061478053e-202
9.5266,3.68994411616654e-200
9.5285,9.756749846886362e-198
9.5304,2.4940645671452045e-195
9.5323,6.163499362418259e-193
9.5342,1.4725300259125897e-190
9.5361,3.401089836956787e-188
9.538,7.594325174844836e-186
9.5399,1.6393716290645905e-183
9.5418,3.4212340186798237e-181
9.5437,6.902482104095258e-179
9.5456,1.3463095848266225e-176
9.5475,2.5386435546600494e-174
9.5494,4.6278114549744883e-172
9.5513,8.15580300716863e-170
9.5532,1.3895524326620634e-167
9.5551,2.288760191152425e-165
9.557,3.6445405285546716e-163
9.5589,5.610510995915191e-161
9.5608,8.349859972671743e-159
9.5627,1.2013598339663505e-156
9.5646,1.671029680557314e-154
9.5665,2.247048057204927e-152
9.5684,2.9211758281958943e-150
9.5703,3.671302556771776e-148
9.5722,4.460666924563362e-146
9.5741,5.239580967154654e-144
9.576,5.949910823439969e-142
9.5779,6.531929641920994e-140
9.5798,6.932496841877092e-138
9.5817,7.113035946465725e-136
9.5836,7.055657117092735e-134
9.5855,6.766079118722297e-132
